design_cell,plant,sfr_period_s,sg_reserve,mechanism,severity,capability_change_time_policy,load_event_relation,load_shape,measurement_noise,communication,initial_soc_band,knowledge_split,scenario_id,episode_seed,factor_source,execution_status,status_reason
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_060,B,2,adequate,nominal,severe,uniform_20_120_s,simultaneous,pulse,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_060_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_061,B,2,scarce,nominal,severe,uniform_20_120_s,before,stochastic_net_load,high,jitter,mid_0p45_0p60,final_known_negative_control,core_061_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_062,B,2,critical,nominal,severe,uniform_20_120_s,no_incident,step,low,normal,high_0p65_0p80,final_known_negative_control,core_062_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_063,B,4,adequate,headroom_only,mild,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_063_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_064,B,4,scarce,headroom_only,mild,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_064_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_064,B,4,scarce,headroom_only,mild,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_064_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_064,B,4,scarce,headroom_only,mild,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_064_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_064,B,4,scarce,headroom_only,mild,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_064_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_064,B,4,scarce,headroom_only,mild,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_064_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_064,B,4,scarce,headroom_only,mild,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_064_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
